TimeUS,u_x,u_y,u_z
61304204,0.003977,-0.008740,-0.000204
61324225,0.003903,-0.008816,-0.000156
61344406,0.003847,-0.008886,-0.000146
61364279,0.003826,-0.008925,-0.000173
61384209,0.003783,-0.008993,-0.000166
61384225,0.003783,-0.008993,-0.000166
61404217,0.003799,-0.009040,-0.000249
61424211,0.003768,-0.009086,-0.000280
61444199,0.003663,-0.009158,-0.000197
61464193,0.003564,-0.009220,-0.000102
61484228,0.003497,-0.009279,-0.000067
61504214,0.003426,-0.009312,-0.000028
61524221,0.003362,-0.009263,-0.000025
61544244,0.003346,-0.009218,-0.000098
61564220,0.003271,-0.009203,-0.000079
61584209,0.003287,-0.009196,-0.000186
61584226,0.003287,-0.009196,-0.000186
61604211,0.003278,-0.009110,-0.000273
61624215,0.003153,-0.009130,-0.000176
61644226,0.003153,-0.009130,-0.000176
61664207,0.002969,-0.009003,-0.000084
61684193,0.002909,-0.008968,-0.000092
61704196,0.002851,-0.008981,-0.000090
61724201,0.002788,-0.008985,-0.000101
61744411,0.002727,-0.009011,-0.000102
61764196,0.002694,-0.009044,-0.000139
61784211,0.002652,-0.009071,-0.000166
61784227,0.002652,-0.009071,-0.000166
61804201,0.002579,-0.009104,-0.000133
61824242,0.002507,-0.009125,-0.000111
61844245,0.002503,-0.009146,-0.000167
61864214,0.002503,-0.009146,-0.000167
61884195,0.002491,-0.009215,-0.000287
61904210,0.002493,-0.009262,-0.000361
61924206,0.002379,-0.009291,-0.000260
61944224,0.002379,-0.009291,-0.000260
61964221,0.002290,-0.009355,-0.000290
61984201,0.002206,-0.009400,-0.000221
61984212,0.002206,-0.009400,-0.000221
62004208,0.002119,-0.009450,-0.000157
62024247,0.002112,-0.009491,-0.000201
62044223,0.002062,-0.009450,-0.000207
62064231,0.001939,-0.009437,-0.000088
62084215,0.001906,-0.009429,-0.000118
62104216,0.001876,-0.009429,-0.000161
62124219,0.001876,-0.009429,-0.000161
62144223,0.001670,-0.009360,-0.000006
62164233,0.001694,-0.009320,-0.000104
62184215,0.001628,-0.009297,-0.000079
62184231,0.001628,-0.009297,-0.000079
62204203,0.001545,-0.009271,-0.000028
62224216,0.001538,-0.009275,-0.000117
62244202,0.001464,-0.009288,-0.000102
62264241,0.001396,-0.009292,-0.000091
62284223,0.001391,-0.009324,-0.000166
62304196,0.001301,-0.009353,-0.000112
62324206,0.001243,-0.009389,-0.000110
62344212,0.001210,-0.009436,-0.000143
62364170,0.001210,-0.009436,-0.000143
62384202,0.001052,-0.009500,-0.000087
62384212,0.001052,-0.009500,-0.000087
62404196,0.000949,-0.009529,-0.000046
62424217,0.000884,-0.009570,-0.000044
62444214,0.000892,-0.009626,-0.000173
62464313,0.000770,-0.009661,-0.000073
62484209,0.000684,-0.009693,-0.000052
62504218,0.000670,-0.009738,-0.000126
62524198,0.000592,-0.009697,-0.000098
62544220,0.000446,-0.009662,0.000043
62564221,0.000446,-0.009662,0.000043
62584198,0.000366,-0.009653,-0.000004
62584208,0.000366,-0.009653,-0.000004
62604202,0.000268,-0.009637,0.000044
62624204,0.000182,-0.009630,0.000078
62644215,0.000159,-0.009567,0.000044
62664365,0.000106,-0.009522,0.000051
62684252,0.000065,-0.009478,0.000038
62704211,0.000015,-0.009374,0.000036
62724225,-0.000019,-0.009305,0.000028
62744276,-0.000049,-0.009192,0.000021
62764222,-0.000049,-0.009192,0.000021
62784216,-0.000147,-0.009031,0.000053
62784234,-0.000147,-0.009031,0.000053
62804205,-0.000181,-0.008992,0.000048
62824201,-0.000290,-0.008950,0.000137
62844221,-0.000323,-0.008938,0.000118
62864207,-0.000359,-0.008940,0.000099
62884206,-0.000404,-0.008957,0.000097
62904199,-0.000453,-0.008970,0.000076
62924205,-0.000495,-0.009004,0.000043
62944214,-0.000552,-0.009038,0.000045
62964211,-0.000552,-0.009038,0.000045
62984200,-0.000647,-0.009105,0.000019
62984213,-0.000647,-0.009105,0.000019
63004198,-0.000689,-0.009131,0.000008
63024222,-0.000724,-0.009163,-0.000001
63044212,-0.000808,-0.009208,0.000030
63064206,-0.000861,-0.009169,0.000057
63084195,-0.000906,-0.009147,0.000059
63104197,-0.000966,-0.009131,0.000081
63124239,-0.001012,-0.009133,0.000073
63144260,-0.001054,-0.009142,0.000062
63164220,-0.001061,-0.009096,0.000024
63184211,-0.001083,-0.009057,-0.000002
63184224,-0.001083,-0.009057,-0.000002
63204208,-0.001083,-0.009057,-0.000002
63224239,-0.001148,-0.008990,-0.000031
63244229,-0.001205,-0.008978,-0.000019
63264215,-0.001242,-0.008985,-0.000044
63284253,-0.001285,-0.008946,-0.000035
63304306,-0.001285,-0.008946,-0.000035
63324210,-0.001503,-0.008984,0.000086
63344214,-0.001582,-0.009020,0.000102
63364175,-0.001582,-0.009020,0.000102
63384219,-0.001723,-0.009061,0.000125
63384239,-0.001723,-0.009061,0.000125
63404213,-0.001774,-0.009104,0.000095
63424184,-0.001826,-0.009151,0.000068
63444201,-0.001878,-0.009176,0.000046
63464195,-0.001922,-0.009211,0.000011
63484197,-0.001961,-0.009259,-0.000032
63504203,-0.002065,-0.009261,0.000007
63524212,-0.002133,-0.009275,0.000009
63544278,-0.002201,-0.009298,-0.000013
63564210,-0.002266,-0.009332,-0.000032
63584201,-0.002317,-0.009345,-0.000055
63584214,-0.002317,-0.009345,-0.000055
63604201,-0.002372,-0.009281,-0.000047
63624237,-0.002428,-0.009216,-0.000041
63644253,-0.002438,-0.009194,-0.000101
63664221,-0.002512,-0.009158,-0.000073
63684210,-0.002589,-0.009122,-0.000043
63704201,-0.002648,-0.009116,-0.000041
63724203,-0.002657,-0.009048,-0.000074
63744207,-0.002681,-0.008983,-0.000097
63764192,-0.002760,-0.008975,-0.000066
63784188,-0.002826,-0.008987,-0.000070
63784196,-0.002826,-0.008987,-0.000070
63804206,-0.002890,-0.008992,-0.000073
63824211,-0.002920,-0.008929,-0.000073
63844221,-0.003002,-0.008866,-0.000007
63864210,-0.003029,-0.008849,-0.000031
63884205,-0.003102,-0.008905,-0.000055
63904224,-0.003158,-0.008878,-0.000032
63924230,-0.003212,-0.008850,-0.000020
63944218,-0.003263,-0.008835,-0.000019
63965857,-0.003353,-0.008899,-0.000041
63984222,-0.003413,-0.008977,-0.000117
63984249,-0.003413,-0.008977,-0.000117
64004221,-0.003489,-0.008921,-0.000065
64024218,-0.003545,-0.008881,-0.000056
64044216,-0.003575,-0.008755,-0.000002
64064211,-0.003602,-0.008702,-0.000013
64084200,-0.003628,-0.008659,-0.000039
64104209,-0.003668,-0.008622,-0.000054
64124235,-0.003699,-0.008593,-0.000080
64144220,-0.003771,-0.008562,-0.000061
64164203,-0.003842,-0.008560,-0.000053
64184213,-0.003892,-0.008468,0.000005
64184225,-0.003892,-0.008468,0.000005
64204237,-0.003912,-0.008403,-0.000000
64224200,-0.003939,-0.008376,-0.000025
64244213,-0.003939,-0.008376,-0.000025
64264209,-0.003976,-0.008360,-0.000048
64284197,-0.004119,-0.008331,-0.000010
64304211,-0.004175,-0.008332,-0.000026
64324207,-0.004266,-0.008319,0.000022
64344254,-0.004266,-0.008319,0.000022
64364202,-0.004342,-0.008367,-0.000075
64384206,-0.004436,-0.008345,-0.000028
64384222,-0.004436,-0.008345,-0.000028
64404269,-0.004436,-0.008345,-0.000028
64424215,-0.004561,-0.008373,-0.000073
64444202,-0.004679,-0.008365,-0.000008
64464202,-0.004740,-0.008364,-0.000016
64484212,-0.004825,-0.008369,0.000006
64504190,-0.004905,-0.008377,0.000025
64524228,-0.004905,-0.008377,0.000025
64544214,-0.004950,-0.008314,0.000011
64565049,-0.004990,-0.008267,0.000025
64584237,-0.004990,-0.008267,0.000025
64584265,-0.004990,-0.008267,0.000025
64604234,-0.004843,-0.007956,0.000012
64624340,-0.004760,-0.007745,0.000047
64644312,-0.004590,-0.007546,-0.000000
64665695,-0.004436,-0.007289,0.000016
64684456,-0.004340,-0.007095,0.000027
64704219,-0.004200,-0.006797,0.000096
64724215,-0.004200,-0.006797,0.000096
64744236,-0.004068,-0.006632,0.000056
64764214,-0.003915,-0.006303,0.000064
64784290,-0.003879,-0.006218,0.000044
64784306,-0.003879,-0.006218,0.000044
64804205,-0.003852,-0.006150,0.000027
64824211,-0.003817,-0.006067,0.000011
64844199,-0.003831,-0.006007,0.000035
64864206,-0.003871,-0.005998,0.000019
64884211,-0.003933,-0.005992,0.000030
64904429,-0.004015,-0.006010,0.000038
64924212,-0.004103,-0.006068,0.000016
64944216,-0.004201,-0.006112,-0.000008
64964308,-0.004201,-0.006112,-0.000008
64984197,-0.004398,-0.006252,-0.000084
64984209,-0.004398,-0.006252,-0.000084
65004209,-0.004398,-0.006252,-0.000084
65024227,-0.004698,-0.006287,0.000029
65044237,-0.004698,-0.006287,0.000029
65064200,-0.004729,-0.006344,-0.000132
65084190,-0.004777,-0.006326,-0.000128
65104204,-0.004883,-0.006276,-0.000041
65124229,-0.004967,-0.006230,0.000019
65144287,-0.005042,-0.006232,0.000005
65164229,-0.005054,-0.006212,-0.000020
65184206,-0.005113,-0.006157,0.000038
65184220,-0.005113,-0.006157,0.000038
65204223,-0.005183,-0.006170,0.000015
65224212,-0.005216,-0.006127,0.000031
65244215,-0.005216,-0.006127,0.000031
65264237,-0.005363,-0.006149,-0.000023
65284215,-0.005413,-0.006171,-0.000082
65304218,-0.005553,-0.006215,-0.000094
65324197,-0.005620,-0.006221,-0.000115
65344236,-0.005771,-0.006242,-0.000090
65364208,-0.005859,-0.006243,-0.000099
65384200,-0.005955,-0.006252,-0.000111
65384211,-0.005955,-0.006252,-0.000111
65404203,-0.006035,-0.006263,-0.000138
65424206,-0.006145,-0.006243,-0.000109
65444216,-0.006271,-0.006220,-0.000075
65464272,-0.006388,-0.006228,-0.000085
65484207,-0.006504,-0.006217,-0.000070
65504208,-0.006589,-0.006216,-0.000092
65524218,-0.006669,-0.006253,-0.000155
65544208,-0.006694,-0.006246,-0.000215
65564201,-0.006752,-0.006191,-0.000181
65584211,-0.006813,-0.006175,-0.000184
65584228,-0.006813,-0.006175,-0.000184
65604200,-0.006866,-0.006151,-0.000185
65624196,-0.006935,-0.006115,-0.000165
65644218,-0.007002,-0.006113,-0.000201
65664203,-0.007085,-0.006053,-0.000144
65684222,-0.007167,-0.006031,-0.000146
65704341,-0.007257,-0.006005,-0.000110
65724208,-0.007277,-0.005963,-0.000097
65744207,-0.007373,-0.005935,-0.000078
65764201,-0.007451,-0.005927,-0.000082
65784191,-0.007547,-0.005891,-0.000042
65784201,-0.007547,-0.005891,-0.000042
65804191,-0.007540,-0.005877,-0.000096
65824191,-0.007591,-0.005798,-0.000016
65844244,-0.007644,-0.005734,0.000039
65864243,-0.007725,-0.005751,0.000004
65884224,-0.007741,-0.005714,0.000008
65904230,-0.007779,-0.005643,0.000084
65924215,-0.007833,-0.005599,0.000113
65944249,-0.007878,-0.005587,0.000112
65964223,-0.007932,-0.005530,0.000154
65984230,-0.007932,-0.005530,0.000154
65984252,-0.007932,-0.005530,0.000154
66004215,-0.008012,-0.005471,0.000118
66024211,-0.008028,-0.005451,0.000062
66044326,-0.007997,-0.005389,0.000035
66064206,-0.007998,-0.005326,0.000046
66084199,-0.007990,-0.005314,-0.000039
66104203,-0.008013,-0.005248,-0.000034
66124206,-0.008031,-0.005182,-0.000029
66144221,-0.008056,-0.005125,-0.000020
66164226,-0.008072,-0.005122,-0.000082
66184199,-0.008112,-0.005070,-0.000074
66184212,-0.008112,-0.005070,-0.000074
66204199,-0.008198,-0.004939,0.000041
66224192,-0.008166,-0.004814,0.000088
66244200,-0.008235,-0.004822,-0.000002
66264395,-0.008265,-0.004862,-0.000127
66284200,-0.008300,-0.004888,-0.000227
66304199,-0.008365,-0.004841,-0.000217
66324201,-0.008445,-0.004779,-0.000180
66344230,-0.008511,-0.004711,-0.000138
66364205,-0.008558,-0.004715,-0.000203
66384201,-0.008612,-0.004671,-0.000215
66384217,-0.008612,-0.004671,-0.000215
66404226,-0.008612,-0.004671,-0.000215
66424204,-0.008712,-0.004618,-0.000272
66444149,-0.008712,-0.004618,-0.000272
66464345,-0.008792,-0.004538,-0.000337
66484198,-0.008837,-0.004488,-0.000354
66504205,-0.008879,-0.004438,-0.000369
66524282,-0.008903,-0.004348,-0.000329
66544313,-0.008861,-0.004266,-0.000311
66564222,-0.008840,-0.004151,-0.000243
66584203,-0.008834,-0.004057,-0.000198
66584221,-0.008834,-0.004057,-0.000198
66604228,-0.008746,-0.004048,-0.000292
66624221,-0.008692,-0.003959,-0.000252
66644493,-0.008652,-0.003818,-0.000169
66664228,-0.008617,-0.003748,-0.000165
66684415,-0.008617,-0.003748,-0.000165
66704204,-0.008562,-0.003557,-0.000090
66724198,-0.008533,-0.003395,0.000044
66744254,-0.008581,-0.003337,0.000048
66764201,-0.008580,-0.003238,0.000114
66784200,-0.008591,-0.003141,0.000158
66784213,-0.008591,-0.003141,0.000158
66804204,-0.008572,-0.003150,0.000072
66824206,-0.008590,-0.003103,0.000061
66844215,-0.008638,-0.003067,0.000036
66864272,-0.008668,-0.003028,0.000020
66884203,-0.008692,-0.002985,-0.000008
66904211,-0.008743,-0.002877,0.000077
66924201,-0.008787,-0.002875,0.000003
66944207,-0.008838,-0.002890,-0.000089
66964195,-0.008899,-0.002754,0.000038
66984202,-0.008955,-0.002707,0.000036
66984212,-0.008955,-0.002707,0.000036
67004199,-0.008983,-0.002729,-0.000060
67024206,-0.008969,-0.002649,-0.000033
67044223,-0.008986,-0.002554,0.000043
67064198,-0.008980,-0.002541,-0.000033
67084246,-0.008983,-0.002516,-0.000085
67104241,-0.008994,-0.002481,-0.000104
67124221,-0.009032,-0.002354,0.000003
67144371,-0.009032,-0.002354,0.000003
67164212,-0.008978,-0.002077,0.000274
67184220,-0.008954,-0.001911,0.000445
67184238,-0.008954,-0.001911,0.000445
67204221,-0.008956,-0.001849,0.000456
67224207,-0.008975,-0.001831,0.000394
67244334,-0.008975,-0.001831,0.000394
67264325,-0.009000,-0.001847,0.000265
67284213,-0.009074,-0.001748,0.000271
67304231,-0.009123,-0.001683,0.000314
67324216,-0.009174,-0.001607,0.000349
67344209,-0.009226,-0.001588,0.000298
67364210,-0.009274,-0.001518,0.000322
67384211,-0.009329,-0.001454,0.000321
67384230,-0.009329,-0.001454,0.000321
67404227,-0.009393,-0.001439,0.000266
67424206,-0.009443,-0.001370,0.000288
67444267,-0.009443,-0.001370,0.000288
67464206,-0.009556,-0.001296,0.000219
67484201,-0.009603,-0.001226,0.000241
67504237,-0.009634,-0.001112,0.000323
67524224,-0.009596,-0.001012,0.000400
67544209,-0.009595,-0.001027,0.000259
67564223,-0.009595,-0.001027,0.000259
67584209,-0.009582,-0.000885,0.000283
67584226,-0.009582,-0.000885,0.000283
67604218,-0.009582,-0.000842,0.000256
67624204,-0.009504,-0.000780,0.000290
67644202,-0.009451,-0.000739,0.000269
67664211,-0.009451,-0.000739,0.000269
67684196,-0.009411,-0.000660,0.000248
67704208,-0.009422,-0.000704,0.000118
67724221,-0.009429,-0.000610,0.000172
67744206,-0.009379,-0.000510,0.000254
67764206,-0.009349,-0.000530,0.000120
67784195,-0.009410,-0.000440,0.000145
67784209,-0.009410,-0.000440,0.000145
67804202,-0.009458,-0.000392,0.000104
67824185,-0.009450,-0.000376,0.000039
67844199,-0.009443,-0.000311,0.000036
67864206,-0.009440,-0.000248,0.000034
67884222,-0.009417,-0.000213,-0.000004
67904227,-0.009417,-0.000213,-0.000004
67924219,-0.009445,-0.000149,-0.000113
67944266,-0.009454,-0.000055,-0.000077
67964291,-0.009473,0.000051,-0.000020
67984228,-0.009519,0.000047,-0.000117
67984251,-0.009519,0.000047,-0.000117
68004218,-0.009540,0.000165,-0.000039
68024500,-0.009567,0.000225,-0.000042
68044286,-0.009567,0.000225,-0.000042
68064537,-0.009535,0.000361,0.000015
68084215,-0.009508,0.000416,0.000016
68104214,-0.009500,0.000456,0.000012
68124230,-0.009477,0.000498,0.000016
68144234,-0.009459,0.000548,0.000013
68164208,-0.009387,0.000607,0.000046
68184204,-0.009424,0.000652,0.000035
68184218,-0.009424,0.000652,0.000035
68204215,-0.009376,0.000710,0.000060
68224200,-0.009355,0.000750,0.000060
68244224,-0.009348,0.000786,0.000047
68264199,-0.009354,0.000805,0.000013
68284215,-0.009358,0.000874,0.000031
68304204,-0.009372,0.000920,0.000020
68324198,-0.009386,0.000971,0.000030
68344216,-0.009394,0.001067,0.000094
68364184,-0.009394,0.001067,0.000094
68384192,-0.009460,0.001189,0.000085
68384202,-0.009460,0.001189,0.000085
68404205,-0.009473,0.001229,0.000061
68424211,-0.009494,0.001292,0.000067
68444264,-0.009494,0.001292,0.000067
68464205,-0.009563,0.001401,0.000052
68484196,-0.009590,0.001477,0.000065
68504209,-0.009606,0.001549,0.000075
68524209,-0.009619,0.001608,0.000085
68544257,-0.009619,0.001608,0.000085
68564205,-0.009527,0.001666,0.000084
68584217,-0.009487,0.001734,0.000120
68584233,-0.009487,0.001734,0.000120
68604521,-0.009470,0.001820,0.000158
68624226,-0.009459,0.001885,0.000163
68644988,-0.009375,0.001914,0.000168
68664224,-0.009375,0.001914,0.000168
68684312,-0.009275,0.001966,0.000121
68704220,-0.009275,0.001966,0.000121
68724213,-0.009086,0.002053,0.000208
68744304,-0.009086,0.002053,0.000208
68764218,-0.009056,0.002107,0.000143
68784207,-0.009122,0.002156,0.000088
68784223,-0.009122,0.002156,0.000088
68804232,-0.009076,0.002230,0.000127
68824201,-0.009022,0.002306,0.000176
68844227,-0.009008,0.002371,0.000195
68864207,-0.009008,0.002450,0.000211
68884198,-0.009034,0.002488,0.000159
68904200,-0.009030,0.002575,0.000188
68924199,-0.009111,0.002676,0.000177
68944256,-0.009119,0.002740,0.000165
68964298,-0.009134,0.002792,0.000130
68984246,-0.009134,0.002858,0.000128
68984263,-0.009134,0.002858,0.000128
69004224,-0.009189,0.002976,0.000155
69024212,-0.009209,0.003076,0.000175
69044655,-0.009120,0.003090,0.000160
69067300,-0.009067,0.003114,0.000138
69084221,-0.008966,0.003088,0.000099
69104233,-0.008872,0.003119,0.000124
69124230,-0.008819,0.003107,0.000069
69144223,-0.008763,0.003142,0.000058
69164207,-0.008707,0.003179,0.000073
69184215,-0.008712,0.003203,0.000030
69184243,-0.008712,0.003203,0.000030
69204234,-0.008701,0.003270,0.000043
69224205,-0.008619,0.003314,0.000080
69244263,-0.008619,0.003314,0.000080
69264211,-0.008579,0.003429,0.000101
69284201,-0.008642,0.003486,0.000043
69304209,-0.008664,0.003584,0.000053
69324198,-0.008689,0.003648,0.000025
69344228,-0.008723,0.003725,0.000005
69364214,-0.008737,0.003817,0.000025
69384205,-0.008756,0.003901,0.000019
69384218,-0.008756,0.003901,0.000019
69404201,-0.008756,0.003983,0.000028
69424201,-0.008762,0.004069,0.000039
69444263,-0.008762,0.004157,0.000058
69464205,-0.008800,0.004218,0.000010
69484207,-0.008793,0.004319,0.000044
69504221,-0.008751,0.004320,0.000006
69524231,-0.008706,0.004336,-0.000014
69544212,-0.008661,0.004363,-0.000029
69564209,-0.008569,0.004344,-0.000051
69584200,-0.008463,0.004361,-0.000020
69584215,-0.008463,0.004361,-0.000020
69604196,-0.008446,0.004454,0.000006
69624546,-0.008387,0.004478,0.000013
69644236,-0.008335,0.004511,0.000017
69664285,-0.008303,0.004526,-0.000013
69684218,-0.008259,0.004569,-0.000008
69704205,-0.008216,0.004626,0.000006
69724216,-0.008119,0.004624,0.000008
69744221,-0.008137,0.004680,-0.000031
69764223,-0.008080,0.004799,0.000067
69784201,-0.008039,0.004905,0.000121
69784214,-0.008039,0.004905,0.000121
69804219,-0.008064,0.004956,0.000062
69824220,-0.008064,0.004956,0.000062
69844210,-0.007986,0.005084,0.000087
69864289,-0.007982,0.005171,0.000071
69884201,-0.007903,0.005246,0.000124
69904199,-0.007813,0.005325,0.000187
69924211,-0.007822,0.005330,0.000087
69944286,-0.007766,0.005411,0.000131
69964218,-0.007717,0.005477,0.000143
69984204,-0.007719,0.005514,0.000076
69984225,-0.007719,0.005514,0.000076
70004220,-0.007657,0.005622,0.000143
70024196,-0.007613,0.005680,0.000142
70044228,-0.007555,0.005681,0.000103
70064206,-0.007516,0.005701,0.000071
70084197,-0.007447,0.005762,0.000107
70104207,-0.007307,0.005782,0.000175
70124211,-0.007278,0.005842,0.000183
70144233,-0.007226,0.005833,0.000148
70164208,-0.007195,0.005829,0.000095
70184198,-0.007141,0.005854,0.000089
70184210,-0.007141,0.005854,0.000089
70204203,-0.007136,0.005870,0.000008
70224191,-0.007099,0.005922,0.000016
70244208,-0.007074,0.005993,0.000037
70264190,-0.007090,0.006041,-0.000009
70284194,-0.007074,0.006090,-0.000033
70304191,-0.007101,0.006143,-0.000098
70324165,-0.007101,0.006143,-0.000098
70344251,-0.007060,0.006291,-0.000079
70364208,-0.007021,0.006379,-0.000049
70384221,-0.007026,0.006434,-0.000079
70384236,-0.007026,0.006434,-0.000079
70404235,-0.007026,0.006434,-0.000079
70424223,-0.007042,0.006572,-0.000127
70444222,-0.007056,0.006633,-0.000158
70464211,-0.007037,0.006715,-0.000143
