TimeUS,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
498224185,-1.298668,0.800836,2.023201,0.221577,0.368283,0.004952,0.114547,-0.035277,0.004230
498424181,-1.252886,0.870567,2.023208,0.242704,0.353718,0.003068,0.112960,-0.042291,0.001525
498624208,-1.212116,0.943721,2.034506,0.243231,0.349163,0.022008,0.093320,-0.041395,0.014024
498824197,-1.154938,1.006097,2.024496,0.279370,0.322302,-0.015009,0.111349,-0.061447,-0.028005
499024208,-1.099178,1.067017,2.021583,0.295253,0.302597,-0.019826,0.104755,-0.069786,-0.027880
499224208,-1.048501,1.118452,2.020342,0.287194,0.267516,-0.015749,0.073598,-0.092285,-0.017068
499424204,-0.993879,1.170416,2.023834,0.282662,0.242189,0.000040,0.051460,-0.099843,0.003353
499624189,-0.936584,1.214977,2.020943,0.293622,0.218430,-0.007588,0.053084,-0.102962,-0.005573
499824206,-0.868472,1.267485,2.023146,0.328110,0.228267,0.001635,0.079192,-0.070215,0.005280
500024179,-0.793243,1.315831,2.022719,0.366191,0.225218,0.000153,0.103409,-0.058277,0.002485
500224178,-0.719091,1.358649,2.024073,0.384456,0.210699,0.003462,0.101374,-0.061264,0.005038
500424372,-0.639714,1.395681,2.021458,0.406280,0.187635,-0.005315,0.103336,-0.072787,-0.005674
500624189,-0.562864,1.432380,2.027858,0.407056,0.168225,0.007297,0.080581,-0.082959,0.003572
500824201,-0.486702,1.455090,2.023027,0.404556,0.126930,-0.008313,0.060891,-0.108766,-0.013046
501024174,-0.403637,1.479306,2.022338,0.420923,0.108258,-0.007431,0.066424,-0.105264,-0.009247
501224155,-0.321072,1.496289,2.019218,0.425210,0.081693,-0.011451,0.056236,-0.110083,-0.010321
501424519,-0.236531,1.515331,2.024382,0.430052,0.072642,0.007562,0.049122,-0.096088,0.012264
501624172,-0.150393,1.524666,2.021736,0.436803,0.043787,-0.002867,0.045115,-0.106920,-0.002040
501824171,-0.066878,1.530701,2.022243,0.431628,0.020763,0.000175,0.029218,-0.108686,0.001885
502024196,0.023181,1.527750,2.019491,0.444980,-0.014261,-0.006072,0.037164,-0.122431,-0.004334
502224171,0.102634,1.523146,2.021283,0.423023,-0.036949,0.001371,0.005099,-0.120637,0.004334
502424199,0.187864,1.514091,2.021724,0.425616,-0.059190,0.002139,0.006867,-0.118735,0.004025
502624197,0.278267,1.525379,2.055815,0.438468,-0.031344,0.070060,0.017316,-0.076068,0.058759
502824189,0.358012,1.479906,2.020773,0.421936,-0.137521,-0.039482,-0.002298,-0.165272,-0.060223
503024198,0.442468,1.453163,2.018641,0.422583,-0.159068,-0.031477,-0.000620,-0.152796,-0.038279
503224177,0.517999,1.428902,2.022944,0.395878,-0.157430,-0.004633,-0.029472,-0.116423,0.000814
503424241,0.595203,1.394869,2.021927,0.384720,-0.180190,-0.004063,-0.035566,-0.115196,0.001707
503624165,0.673385,1.356642,2.022387,0.383373,-0.202835,0.000050,-0.029171,-0.114676,0.006030
503824180,0.747788,1.314366,2.023189,0.372233,-0.223945,0.002966,-0.034765,-0.112725,0.007764
504024193,0.820764,1.268866,2.024103,0.364116,-0.242711,0.005157,-0.035375,-0.108999,0.008563
504224179,0.889322,1.218267,2.023498,0.346986,-0.264292,0.001832,-0.046276,-0.108846,0.003153
504424176,0.959690,1.159463,2.023585,0.343384,-0.297314,0.001343,-0.039934,-0.121475,0.001843
504624260,1.024656,1.098541,2.024089,0.324967,-0.317740,0.001552,-0.052546,-0.116645,0.001167
504824170,1.081788,1.038334,2.026012,0.295564,-0.325454,0.006339,-0.072769,-0.099986,0.006174
505024180,1.131141,0.979793,2.027811,0.253370,-0.316813,0.008759,-0.101702,-0.068686,0.007529
505224170,1.179019,0.916266,2.029713,0.231127,-0.327066,0.010714,-0.103606,-0.064844,0.008322
505424177,1.225337,0.842307,2.028069,0.217029,-0.361190,0.001316,-0.096102,-0.088281,-0.003662
505624183,1.270505,0.764546,2.029867,0.207225,-0.389417,0.003984,-0.086504,-0.099774,-0.000736
505824185,1.310000,0.686821,2.032518,0.188841,-0.403664,0.008264,-0.088004,-0.093812,0.003480
506024191,1.344975,0.607743,2.034890,0.168352,-0.413755,0.009837,-0.091151,-0.085274,0.003751
506224212,1.374562,0.528386,2.037011,0.142748,-0.414634,0.010626,-0.098884,-0.067915,0.003694
506424167,1.398462,0.448237,2.038169,0.115079,-0.417508,0.007953,-0.107660,-0.056981,-0.000305
506624168,1.417091,0.365483,2.038667,0.086303,-0.422774,0.003748,-0.116155,-0.049749,-0.005525
506824261,1.433189,0.282055,2.041338,0.066427,-0.424999,0.008752,-0.112062,-0.040988,0.001419
507024221,1.444676,0.197941,2.043198,0.045127,-0.429571,0.008620,-0.110982,-0.037806,0.000525
507224203,1.450334,0.115011,2.044735,0.020519,-0.424886,0.009533,-0.113011,-0.023378,0.002358
507424189,1.449283,0.028840,2.044065,-0.010888,-0.431523,0.001707,-0.123026,-0.025558,-0.007339
507624205,1.445471,-0.056546,2.046343,-0.032637,-0.428715,0.006779,-0.119422,-0.015111,0.000211
507824322,1.436991,-0.135238,2.048259,-0.055467,-0.411419,0.008089,-0.118400,0.006602,0.001373
508024222,1.422227,-0.222519,2.049379,-0.082293,-0.424736,0.007705,-0.121434,-0.009348,0.001229
508224190,1.404490,-0.301459,2.049197,-0.102836,-0.407379,0.003167,-0.117029,0.011625,-0.003862
508424199,1.380934,-0.384970,2.049565,-0.127976,-0.412073,0.002074,-0.118859,0.003604,-0.004089
508624242,1.350999,-0.468585,2.046813,-0.156704,-0.413313,-0.007620,-0.123848,0.002581,-0.013865
508824208,1.318864,-0.548700,2.047212,-0.176723,-0.403983,-0.004644,-0.118825,0.012511,-0.007921
509024184,1.280827,-0.627577,2.048327,-0.201913,-0.397108,-0.000630,-0.120737,0.017033,-0.002293
509224191,1.245569,-0.690696,2.048688,-0.204716,-0.348422,0.000223,-0.097552,0.066235,-0.000966
509424380,1.199868,-0.762172,2.048968,-0.232585,-0.343883,0.000655,-0.107072,0.056454,-0.000357
509624216,1.148072,-0.832709,2.049163,-0.262373,-0.339764,0.000195,-0.115764,0.049504,-0.001193
509824470,1.095070,-0.898102,2.050383,-0.280539,-0.325433,0.003307,-0.110384,0.054314,0.002420
510024183,1.036308,-0.962177,2.051084,-0.304568,-0.315895,0.004062,-0.113079,0.051917,0.002923
510224193,0.975664,-1.020943,2.051017,-0.319918,-0.297073,0.003223,-0.105142,0.060330,0.002188
510424230,0.914766,-1.074196,2.051045,-0.325051,-0.269770,0.001579,-0.087049,0.077715,-0.000221
510624224,0.851171,-1.125786,2.052832,-0.333252,-0.250944,0.005012,-0.077001,0.081775,0.003079
510824188,0.783851,-1.171583,2.051047,-0.346240,-0.227672,-0.001473,-0.074378,0.088709,-0.003961
511024181,0.709160,-1.218013,2.053276,-0.372795,-0.217764,0.005616,-0.087364,0.080007,0.004974
511224185,0.632860,-1.257894,2.052945,-0.387469,-0.194819,0.003126,-0.083171,0.087620,0.001823
511424184,0.556281,-1.293666,2.055292,-0.396204,-0.173347,0.008539,-0.074776,0.091338,0.007524
511624178,0.473822,-1.326183,2.054204,-0.414221,-0.153290,0.001779,-0.076820,0.093883,-0.001397
511824187,0.390447,-1.352484,2.051718,-0.421784,-0.125725,-0.006128,-0.067950,0.102820,-0.009447
512024175,0.310049,-1.374187,2.051207,-0.420731,-0.102099,-0.004439,-0.052291,0.105564,-0.004857
512224181,0.229116,-1.391227,2.051016,-0.420301,-0.077911,-0.002693,-0.041311,0.108551,-0.001605
512424178,0.141631,-1.402406,2.045984,-0.436931,-0.050060,-0.015678,-0.051104,0.115045,-0.015314
512624398,0.053896,-1.412494,2.046681,-0.442264,-0.033415,-0.006985,-0.044061,0.108262,-0.002491
512824188,-0.027961,-1.416184,2.046213,-0.431835,-0.010072,-0.004048,-0.024303,0.109678,0.001726
513024186,-0.120595,-1.414849,2.045456,-0.453578,0.014849,-0.003000,-0.042985,0.112720,0.002955
513224385,-0.203866,-1.407535,2.043994,-0.438203,0.043529,-0.005157,-0.016774,0.119522,-0.000139
513424181,-0.288434,-1.394523,2.042830,-0.432940,0.073509,-0.006207,-0.008019,0.126535,-0.001645
513624210,-0.372434,-1.376397,2.041257,-0.423579,0.101311,-0.007981,0.004942,0.129173,-0.003637
513824196,-0.453928,-1.353484,2.040155,-0.412912,0.128354,-0.008722,0.016049,0.131166,-0.004738
514024210,-0.540667,-1.327150,2.044190,-0.422626,0.149071,0.006912,0.001895,0.125197,0.013208
514224166,-0.614987,-1.298323,2.042566,-0.394224,0.163208,0.001512,0.031832,0.112641,0.005312
514424183,-0.692162,-1.263759,2.040109,-0.384785,0.184777,-0.005524,0.034625,0.111722,-0.003506
514624201,-0.770706,-1.222707,2.038308,-0.383240,0.212068,-0.007746,0.029535,0.116854,-0.004982
514824343,-0.847871,-1.177086,2.038512,-0.379712,0.237464,-0.003564,0.027466,0.118757,0.000590
515024167,-0.919625,-1.127119,2.037350,-0.362273,0.260355,-0.004484,0.040503,0.117456,-0.000370
515224198,-0.982638,-1.077029,2.035961,-0.329701,0.271677,-0.006201,0.067109,0.104312,-0.002352
515424296,-1.049212,-1.019426,2.034669,-0.321677,0.296245,-0.007336,0.061302,0.108651,-0.003551
515624184,-1.109923,-0.961045,2.033641,-0.301266,0.309038,-0.007553,0.070323,0.099180,-0.003689
515824198,-1.166415,-0.899552,2.033171,-0.280202,0.322362,-0.005015,0.078183,0.092089,-0.000063
516024335,-1.214365,-0.841025,2.032783,-0.246783,0.319197,-0.002978,0.096925,0.069045,0.002381
516224180,-1.261429,-0.776513,2.032576,-0.226867,0.330701,-0.000555,0.096826,0.066639,0.005161
516424197,-1.307552,-0.704293,2.031137,-0.215162,0.358252,-0.004040,0.088459,0.082614,-0.000040
516624188,-1.349230,-0.629275,2.030003,-0.199074,0.378666,-0.003455,0.086411,0.086167,0.001667
516824246,-1.383226,-0.554000,2.028306,-0.169355,0.388243,-0.005822,0.099864,0.077625,-0.001119
517024166,-1.413090,-0.478178,2.029247,-0.145437,0.394342,0.001879,0.102978,0.067465,0.008785
517224484,-1.437861,-0.401850,2.028717,-0.118213,0.396630,0.000381,0.110219,0.055379,0.005111
517424192,-1.462330,-0.316742,2.029785,-0.104718,0.422114,0.003286,0.101040,0.071700,0.006719
517624180,-1.481766,-0.229770,2.031033,-0.084493,0.436222,0.005380,0.101606,0.070058,0.007189
517824238,-1.493282,-0.143789,2.029657,-0.055231,0.443132,-0.000063,0.110927,0.062597,0.000057
518024160,-1.503542,-0.052048,2.030509,-0.038276,0.460539,0.003628,0.104441,0.067565,0.004917
518224313,-1.505886,0.027319,2.029130,-0.007667,0.429431,-0.001956,0.114776,0.018201,-0.002470
518424191,-1.503889,0.106423,2.026854,0.018989,0.414590,-0.008171,0.118949,-0.000683,-0.009046
518624281,-1.499344,0.191423,2.027667,0.038505,0.421185,-0.002824,0.114539,0.007174,-0.001468
518824197,-1.488489,0.271225,2.026694,0.063331,0.407263,-0.003578,0.116090,-0.009556,-0.001549
519024207,-1.472232,0.355597,2.025156,0.091189,0.415940,-0.006970,0.121813,0.003096,-0.005447
519224190,-1.451290,0.437646,2.022739,0.116721,0.413432,-0.011119,0.123362,-0.000135,-0.009085
519424184,-1.424651,0.523064,2.020362,0.143664,0.421617,-0.012571,0.125832,0.009611,-0.008512
519624195,-1.396325,0.604383,2.019723,0.160306,0.414310,-0.008414,0.116397,-0.000535,-0.002097
519824213,-1.363008,0.681662,2.017395,0.180679,0.399172,-0.010384,0.113351,-0.016320,-0.003686
520024336,-1.322814,0.762422,2.015963,0.208503,0.399456,-0.008727,0.119165,-0.011881,-0.000856
520224176,-1.279334,0.837777,2.015092,0.230560,0.384342,-0.006906,0.117154,-0.026188,0.000962
520424207,-1.232650,0.912512,2.016120,0.250096,0.374067,-0.001250,0.113718,-0.031966,0.005992
520624251,-1.190963,0.987543,2.031933,0.234961,0.371834,0.055411,0.067304,-0.025338,0.073659
520824475,-1.128157,1.044857,2.016225,0.287318,0.321441,-0.006605,0.108273,-0.073379,-0.007534
521024242,-1.066550,1.108377,2.013172,0.315071,0.309659,-0.012184,0.115135,-0.069786,-0.011680
521224327,-1.003785,1.165153,2.009298,0.330373,0.283459,-0.019062,0.107005,-0.083241,-0.017418
521424183,-0.943764,1.217750,2.011346,0.326998,0.259271,-0.004113,0.079006,-0.091875,0.003209
521624193,-0.879377,1.265790,2.011357,0.334817,0.235831,-0.000216,0.069913,-0.097012,0.007467
521824207,-0.812221,1.311710,2.012851,0.345074,0.217992,0.004981,0.066266,-0.094949,0.011300
522024250,-0.734726,1.355536,2.010643,0.379642,0.205781,-0.002222,0.090168,-0.087068,0.001174
522224181,-0.659444,1.393229,2.010498,0.390126,0.182928,-0.001534,0.081564,-0.093342,0.001464
522424165,-0.576644,1.422284,2.004576,0.415713,0.148183,-0.016415,0.091901,-0.110821,-0.014425
522624189,-0.496035,1.456379,2.007242,0.419613,0.139547,-0.006340,0.076214,-0.098520,-0.003287
522824292,-0.416676,1.481015,2.006381,0.418040,0.115589,-0.006133,0.058301,-0.103543,-0.002717
523024183,-0.325551,1.500838,2.003952,0.447782,0.092977,-0.008396,0.077949,-0.104483,-0.003455
523224197,-0.242810,1.519226,2.006836,0.440046,0.077297,0.003826,0.052783,-0.098874,0.010483
523424196,-0.159705,1.528828,2.006413,0.435291,0.047320,0.000235,0.037074,-0.109534,0.003210
523624209,-0.073740,1.535743,2.006645,0.435237,0.024169,0.001301,0.027431,-0.111004,0.003753
523824163,0.012592,1.533960,2.003596,0.437363,-0.009524,-0.006129,0.024406,-0.122572,-0.004019
524024236,0.105290,1.532249,2.007745,0.456843,-0.026256,0.009175,0.041037,-0.113959,0.013857
524224179,0.183369,1.511532,1.993105,0.426416,-0.083767,-0.031966,0.000170,-0.149437,-0.030862
524424185,0.269104,1.507434,2.006614,0.427840,-0.071190,0.018463,0.001798,-0.104575,0.029607
524624197,0.353279,1.488935,2.009957,0.422548,-0.096330,0.023561,-0.004380,-0.107907,0.029906
524824231,0.438966,1.465054,2.013052,0.424680,-0.125243,0.022347,-0.001499,-0.116110,0.021482
525024185,0.521345,1.434421,2.012157,0.416382,-0.157046,0.010287,-0.010815,-0.124971,0.003732
525224231,0.599201,1.400664,2.011659,0.399954,-0.182210,0.003063,-0.025561,-0.125647,-0.005299
525424192,0.679545,1.360811,2.013912,0.397452,-0.210297,0.006869,-0.022579,-0.129108,-0.000008
525624223,0.750252,1.318171,2.013666,0.366979,-0.229862,0.001506,-0.051480,-0.122180,-0.006376
525824231,0.816644,1.274787,2.014674,0.340886,-0.240375,0.002794,-0.067912,-0.107262,-0.003456
526024126,0.880665,1.228980,2.016263,0.319707,-0.249145,0.005578,-0.075959,-0.093356,0.000571
526224178,0.944269,1.178465,2.018887,0.301971,-0.259819,0.010443,-0.077471,-0.084060,0.006162
526424193,0.995653,1.128345,2.016231,0.265002,-0.266674,-0.002566,-0.101015,-0.073293,-0.009629
526624190,1.045477,1.080256,2.018970,0.234612,-0.256693,0.004256,-0.113241,-0.044935,-0.000793
526824378,1.089503,1.030207,2.018542,0.210469,-0.260053,0.000422,-0.113785,-0.039825,-0.004844
527024206,1.142220,0.966517,2.019619,0.224687,-0.300993,0.001297,-0.073444,-0.076984,-0.003676
527224183,1.189626,0.902547,2.021166,0.221610,-0.322864,0.004853,-0.060490,-0.084159,0.001276
527424177,1.236406,0.831110,2.022958,0.219258,-0.353313,0.007735,-0.050296,-0.098252,0.004418
527624215,1.277612,0.757773,2.024287,0.203508,-0.372475,0.008154,-0.057227,-0.096010,0.004149
527824221,1.314449,0.681898,2.025913,0.183491,-0.389237,0.008513,-0.066236,-0.093850,0.003510
528024227,1.349105,0.603492,2.028414,0.168799,-0.403667,0.012382,-0.067450,-0.088734,0.007648
528224187,1.377473,0.523718,2.029540,0.143122,-0.413464,0.009099,-0.081163,-0.079949,0.002068
528424204,1.400374,0.441363,2.030647,0.114932,-0.424476,0.007013,-0.094234,-0.075233,-0.000893
528624262,1.417463,0.366591,2.031954,0.084323,-0.404664,0.006348,-0.107301,-0.036021,-0.001605
528824226,1.430843,0.295497,2.033227,0.059050,-0.385145,0.005112,-0.111468,-0.009207,-0.003313
529024193,1.441646,0.214359,2.033700,0.039184,-0.392224,0.003201,-0.108436,-0.013851,-0.004508
529224182,1.446769,0.141010,2.032692,0.015721,-0.381380,-0.002498,-0.110536,-0.000144,-0.009997
529424168,1.448712,0.053034,2.032712,-0.003576,-0.414544,-0.002298,-0.107492,-0.036106,-0.007461
529624176,1.445221,-0.034645,2.031174,-0.026789,-0.430978,-0.006266,-0.109231,-0.045114,-0.010070
529824201,1.437840,-0.119378,2.031237,-0.047445,-0.432517,-0.002724,-0.107415,-0.036585,-0.003166
530024195,1.423635,-0.208893,2.031725,-0.075804,-0.446366,0.000203,-0.114589,-0.043704,0.001033
530224184,1.407143,-0.291997,2.032692,-0.094576,-0.430842,0.004073,-0.109051,-0.017103,0.005796
530424226,1.383703,-0.375623,2.031146,-0.122322,-0.423905,-0.001504,-0.115070,-0.005184,-0.001346
530624170,1.356398,-0.457198,2.030634,-0.145602,-0.414447,-0.001399,-0.114511,0.007003,-0.000356
530824176,1.325235,-0.536640,2.030337,-0.167615,-0.403633,-0.000826,-0.113431,0.017280,0.000787
531024410,1.287263,-0.616496,2.029086,-0.195203,-0.396267,-0.003135,-0.118311,0.021166,-0.001451
531224186,1.245602,-0.691332,2.028694,-0.219466,-0.380483,-0.002431,-0.118847,0.034027,-0.000231
531424185,1.203765,-0.757560,2.029923,-0.229434,-0.344884,0.002004,-0.103368,0.066163,0.004336
531624177,1.163835,-0.813427,2.029356,-0.225729,-0.297361,0.000724,-0.075938,0.103567,0.002580
531824232,1.115516,-0.876307,2.028933,-0.246096,-0.292927,-0.000896,-0.081851,0.085389,0.000032
532024175,1.062248,-0.938372,2.028251,-0.268982,-0.289402,-0.002852,-0.089056,0.070768,-0.002455
532224187,1.008795,-0.994784,2.027921,-0.282054,-0.276516,-0.002281,-0.084783,0.068410,-0.001134
532424188,0.947944,-1.051965,2.027484,-0.306817,-0.271909,-0.002641,-0.093272,0.058630,-0.001422
532624184,0.881926,-1.107330,2.027733,-0.331634,-0.264688,-0.000658,-0.099288,0.054189,0.001020
532824196,0.815463,-1.159105,2.030417,-0.345055,-0.253114,0.008150,-0.091816,0.054943,0.010847
533024218,0.744688,-1.203484,2.028539,-0.363052,-0.227756,-0.000143,-0.091330,0.070387,-0.000455
533224175,0.677257,-1.241787,2.028255,-0.361750,-0.197036,-0.001115,-0.070232,0.088580,-0.001553
533424196,0.603194,-1.280957,2.030655,-0.375212,-0.183876,0.007542,-0.068908,0.083230,0.009197
533624163,0.522032,-1.316124,2.030809,-0.401008,-0.167489,0.006277,-0.080992,0.082896,0.006664
533824235,0.442744,-1.344074,2.030308,-0.405327,-0.137928,0.002410,-0.066954,0.096934,0.001152
534024218,0.363122,-1.367808,2.031561,-0.409916,-0.112709,0.004551,-0.057378,0.103211,0.003081
534224190,0.283252,-1.387986,2.033736,-0.411997,-0.091025,0.007983,-0.047101,0.104447,0.005758
534424159,0.200911,-1.403197,2.033550,-0.416816,-0.066540,0.002874,-0.041788,0.108698,-0.001699
534624181,0.119184,-1.414459,2.033735,-0.414862,-0.046945,0.005118,-0.029347,0.104845,0.003462
534824186,0.031846,-1.421191,2.035546,-0.431379,-0.024078,0.008055,-0.040849,0.107150,0.006004
535024762,-0.057724,-1.423044,2.038904,-0.445960,-0.000251,0.013683,-0.048320,0.109606,0.010673
535224182,-0.140742,-1.420234,2.038795,-0.435844,0.022858,0.007851,-0.026763,0.110469,0.002530
535424170,-0.224925,-1.413446,2.039025,-0.428228,0.044317,0.005068,-0.012035,0.109148,-0.000593
535624224,-0.307522,-1.401080,2.037962,-0.421084,0.069430,-0.000303,-0.001506,0.112435,-0.005938
535824218,-0.385816,-1.383592,2.034606,-0.404973,0.095459,-0.009787,0.015991,0.116035,-0.014405
536024181,-0.466125,-1.359746,2.030275,-0.397329,0.125628,-0.019382,0.020638,0.123727,-0.022245
536224187,-0.535206,-1.339405,2.031690,-0.364540,0.130236,-0.008629,0.051581,0.102153,-0.006404
536424210,-0.608239,-1.314005,2.032521,-0.357267,0.142995,-0.001993,0.048213,0.093794,0.002444
536624203,-0.678958,-1.280863,2.029783,-0.348164,0.169416,-0.008266,0.047699,0.102216,-0.004940
536824187,-0.753991,-1.241768,2.030238,-0.358020,0.198874,-0.001951,0.025706,0.112013,0.003738
537024802,-0.825615,-1.196888,2.028361,-0.352859,0.228891,-0.006262,0.026123,0.120191,-0.002249
537224169,-0.885053,-1.158063,2.029214,-0.317010,0.226702,-0.001654,0.060178,0.091728,0.002570
537424167,-0.944320,-1.113826,2.030513,-0.297240,0.237528,0.002987,0.068177,0.084082,0.006853
537624169,-1.001653,-1.067283,2.032182,-0.279804,0.245487,0.006969,0.072782,0.073862,0.009661
537824172,-1.056684,-1.014033,2.030301,-0.266773,0.268612,-0.001843,0.071101,0.083468,-0.002640
538024228,-1.111196,-0.956816,2.029210,-0.259404,0.289744,-0.003995,0.063598,0.088029,-0.004217
538224203,-1.164790,-0.897122,2.031159,-0.255058,0.307176,0.003083,0.054537,0.087752,0.004333
538424168,-1.214145,-0.832554,2.030803,-0.242446,0.327392,0.001913,0.056463,0.089779,0.002800
538624179,-1.260079,-0.765998,2.031326,-0.224693,0.340257,0.002735,0.063682,0.083532,0.003085
538824466,-1.302553,-0.697615,2.033362,-0.208837,0.353436,0.007759,0.066761,0.079997,0.008135
539024187,-1.339690,-0.623758,2.032796,-0.186664,0.374301,0.003408,0.076105,0.085400,0.002000
539224194,-1.372649,-0.549642,2.032444,-0.162094,0.381726,0.000666,0.085881,0.074685,-0.001470
539424195,-1.403026,-0.474511,2.033110,-0.143486,0.387523,0.002007,0.087750,0.063794,0.000363
539624200,-1.428405,-0.401298,2.033518,-0.120708,0.382735,0.001945,0.093810,0.043758,0.000145
539824173,-1.449806,-0.331793,2.035581,-0.099811,0.368533,0.006939,0.095915,0.018448,0.005707
540024165,-1.466084,-0.258267,2.034590,-0.076294,0.369991,0.002032,0.100149,0.015568,-0.000140
540224181,-1.480139,-0.183452,2.035288,-0.058785,0.373519,0.003325,0.096595,0.016799,0.001667
